id,fecha,produccion(Wh)
3,25/05/2017,27093.7637
3,26/05/2017,36534.9648
3,27/05/2017,32851.1133
3,28/05/2017,32686.2988
3,29/05/2017,29741.9609
3,30/05/2017,25220.9297
3,31/05/2017,20346.291
3,01/06/2017,19887.2441
3,02/06/2017,33953.7656
3,03/06/2017,36757.7148
3,04/06/2017,37038.3398
3,05/06/2017,26721.4863
3,06/06/2017,25443.2246
3,07/06/2017,28714.498
3,08/06/2017,35417.5586
3,09/06/2017,29621.8594
3,10/06/2017,23152.1816
3,11/06/2017,36912.7578
3,12/06/2017,39671.2773
3,13/06/2017,30291.9336
3,14/06/2017,21915.875
3,15/06/2017,31284.9551
3,16/06/2017,36438.7578
3,17/06/2017,38795.1562
3,18/06/2017,39058.3516
3,19/06/2017,35965.2539
3,20/06/2017,31876.8105
3,21/06/2017,36971.8281
3,22/06/2017,35137.793
3,23/06/2017,38007.1523
3,24/06/2017,27744.8809
3,25/06/2017,18859.125
3,26/06/2017,22953.3281
3,27/06/2017,21474.8008
3,28/06/2017,20985.5625
3,29/06/2017,20592.0293
3,30/06/2017,21273.5742
3,01/07/2017,20955.4824
3,02/07/2017,33170.0977
3,03/07/2017,23253.2207
3,04/07/2017,20956.8418
3,05/07/2017,27697.2949
3,06/07/2017,27121.9941
3,07/07/2017,18538.8965
3,08/07/2017,15812.4561
3,09/07/2017,13941.6934
3,10/07/2017,16087.8076
3,11/07/2017,14863.9355
3,12/07/2017,26790.0625
3,13/07/2017,28742.9746
3,14/07/2017,35593.3203
3,15/07/2017,35693.3477
3,16/07/2017,34306.918
3,17/07/2017,29135.4004
3,18/07/2017,23085.9531
3,19/07/2017,22188.75
3,20/07/2017,31492.1562
3,21/07/2017,29051.4961
3,22/07/2017,27002.9902
3,23/07/2017,24544.2012
3,24/07/2017,21076.0664
3,25/07/2017,20087.6504
3,26/07/2017,26989.9141
3,27/07/2017,25659.9824
3,28/07/2017,37155.4844
3,29/07/2017,38147.418
3,30/07/2017,37036.7891
3,31/07/2017,38664.1602
3,01/08/2017,31868.3496
3,02/08/2017,30989.791
3,03/08/2017,30871.2383
3,04/08/2017,22970.8555
3,05/08/2017,30369.8809
3,06/08/2017,34982.8047
3,07/08/2017,32675.4434
3,08/08/2017,30593.2988
3,09/08/2017,24974.0781
3,10/08/2017,6616.8877
3,11/08/2017,27363.7578
3,12/08/2017,29577.2793
3,13/08/2017,31739.8359
3,14/08/2017,30057.0215
3,15/08/2017,30075.7656
3,16/08/2017,25601.9023
3,17/08/2017,25887.9609
3,18/08/2017,35816.0781
3,19/08/2017,34318.4766
3,20/08/2017,34512.2969
3,21/08/2017,27942.1465
3,22/08/2017,28264.2734
3,23/08/2017,31647.3242
3,24/08/2017,31516.0508
3,25/08/2017,19015.459
3,26/08/2017,24950.0586
3,27/08/2017,21314.8535
3,28/08/2017,20711.2812
3,29/08/2017,15316.2051
3,30/08/2017,17073.4082
3,31/08/2017,15953.7285
3,01/09/2017,20995.998
3,02/09/2017,13252.6934
3,03/09/2017,21780.5664
3,04/09/2017,14730.7314
3,05/09/2017,20035.0215
3,06/09/2017,15756.8662
3,07/09/2017,17777.9082
3,08/09/2017,20915.7988
3,09/09/2017,13178.5635
3,10/09/2017,17238.4453
3,11/09/2017,37238.1641
3,12/09/2017,39360.6055
3,13/09/2017,27606.0762
3,14/09/2017,32241.4863
3,15/09/2017,37065.8164
3,16/09/2017,33107.8633
3,17/09/2017,34308.0078
3,18/09/2017,29653.6797
3,19/09/2017,30521.6934
3,20/09/2017,25037.7012
3,21/09/2017,22974.3535
3,22/09/2017,19280.1738
3,23/09/2017,22170.1992
3,24/09/2017,20767.3398
3,25/09/2017,19969.5684
3,26/09/2017,25408.5801
3,27/09/2017,22889.9277
3,28/09/2017,12161.0703
3,29/09/2017,10853.7109
3,30/09/2017,8866.3086
3,01/10/2017,18658.7012
3,02/10/2017,17007.4805
3,03/10/2017,15388.9307
3,04/10/2017,8930.5537
3,05/10/2017,28268.709
3,06/10/2017,29479.0938
3,07/10/2017,33982.4531
3,08/10/2017,24347.9844
3,09/10/2017,30761.2109
3,10/10/2017,27453.4648
3,11/10/2017,17056.8125
3,12/10/2017,14925.7588
3,13/10/2017,24575.2988
3,14/10/2017,30112.3379
3,15/10/2017,29695.1914
3,16/10/2017,17074.5039
3,17/10/2017,18569.6934
3,18/10/2017,26777.2207
3,19/10/2017,26842.5957
3,20/10/2017,30941.5547
3,21/10/2017,31519.9883
3,22/10/2017,30276.875
3,23/10/2017,17710.4238
3,24/10/2017,21573.9629
3,25/10/2017,21477.832
3,26/10/2017,30750.4824
3,27/10/2017,31746.5
3,28/10/2017,29255.832
3,29/10/2017,25427.4531
3,30/10/2017,26007.791
3,31/10/2017,23785.0117
3,01/11/2017,25561.3906
3,02/11/2017,25664.8027
3,03/11/2017,29452.9883
3,04/11/2017,31825.1582
3,05/11/2017,30893.7754
3,06/11/2017,29646.5371
3,07/11/2017,31805.4668
3,08/11/2017,30845.2109
3,09/11/2017,26257.1074
3,10/11/2017,27645.6133
3,11/11/2017,27790.9492
3,12/11/2017,26817.5781
3,13/11/2017,30215.9023
3,14/11/2017,26789.5449
3,15/11/2017,27659.9023
3,16/11/2017,27952.1641
3,17/11/2017,26998.0215
3,18/11/2017,29045.4805
3,19/11/2017,24297.5391
3,20/11/2017,24283.7754
3,21/11/2017,26162.6211
3,22/11/2017,25994
3,23/11/2017,25600.5312
3,24/11/2017,25059.4492
3,25/11/2017,25566.7031
3,26/11/2017,28677.4883
3,27/11/2017,27406.4219
3,28/11/2017,24804.0645
3,29/11/2017,26344.75
3,30/11/2017,23354.6855
3,01/12/2017,24621.9453
3,02/12/2017,22291.6855
3,03/12/2017,23046.2598
3,04/12/2017,22795.5195
3,05/12/2017,22808.2598
3,06/12/2017,23665.0957
3,07/12/2017,22991.1348
3,08/12/2017,24460.1973
3,09/12/2017,21298.6973
3,10/12/2017,25841.2578
3,11/12/2017,23681.4219
3,12/12/2017,24373.6914
3,13/12/2017,22225.7266
3,14/12/2017,19822.2148
3,15/12/2017,21923.0059
3,16/12/2017,17467.0039
3,17/12/2017,15789.2188
3,18/12/2017,20613.4551
3,19/12/2017,19423.168
3,20/12/2017,20025.2676
3,21/12/2017,20682.7559
3,22/12/2017,20957.5684
3,23/12/2017,20353.6348
3,24/12/2017,22189.5371
3,25/12/2017,21419.8379
3,26/12/2017,21358.834
3,27/12/2017,21270.4453
3,28/12/2017,20302.8691
3,29/12/2017,18711.9746
3,30/12/2017,19562.5469
3,31/12/2017,18666.8262
3,01/01/2018,18968.2441
3,02/01/2018,19128.3496
3,03/01/2018,18668.0586
3,04/01/2018,19572.8477
3,05/01/2018,19666.2285
3,06/01/2018,20681.2715
3,07/01/2018,22331.5723
3,08/01/2018,21657.7988
3,09/01/2018,22933.1719
3,10/01/2018,21483.8223
3,11/01/2018,19848.0664
3,12/01/2018,22136.8184
3,13/01/2018,23143.9453
3,14/01/2018,22631.5645
3,15/01/2018,21629.4102
3,16/01/2018,21273.8301
3,17/01/2018,20964.5195
3,18/01/2018,18746.2461
3,19/01/2018,18814.8535
3,20/01/2018,20621.2695
3,21/01/2018,21920.6777
3,22/01/2018,19041.4336
3,23/01/2018,17500.0957
3,24/01/2018,15674.8125
3,25/01/2018,23054.9629
3,26/01/2018,23504.6191
3,27/01/2018,22767.9668
3,28/01/2018,9078.5547
3,29/01/2018,6197.1582
3,30/01/2018,22051.8711
3,31/01/2018,21542.2168
3,01/02/2018,27263.1621
3,02/02/2018,30219.2891
3,03/02/2018,26599.8984
3,04/02/2018,28854.3809
3,05/02/2018,27603.332
3,06/02/2018,26930.5234
3,07/02/2018,24297.3711
3,08/02/2018,22021.6738
3,09/02/2018,15957.9521
3,10/02/2018,23110.6348
3,11/02/2018,26088.5625
3,12/02/2018,27344.1855
3,13/02/2018,29122.5586
3,14/02/2018,29829.8125
3,15/02/2018,32088.5117
3,16/02/2018,31656.4355
3,17/02/2018,31564.6523
3,18/02/2018,32068.625
3,19/02/2018,28339.9219
3,20/02/2018,26968.8594
3,21/02/2018,26377.9688
3,22/02/2018,27232.7715
3,23/02/2018,25569.7832
3,24/02/2018,25627.3027
3,25/02/2018,28143.4629
3,26/02/2018,27685.0469
3,27/02/2018,26879.0117
3,28/02/2018,29704.2715
3,01/03/2018,29757.6934
3,02/03/2018,29035.9082
3,03/03/2018,31167.8945
3,04/03/2018,31932.8906
3,05/03/2018,28283.2715
3,06/03/2018,23149.9395
3,07/03/2018,22363.9746
3,08/03/2018,28958.6465
3,09/03/2018,25086.9375
3,10/03/2018,32202.4609
3,11/03/2018,34320.8086
3,12/03/2018,29566.7832
3,13/03/2018,29736.4551
3,14/03/2018,30906.3262
3,15/03/2018,28242.2031
3,16/03/2018,26235.2441
3,17/03/2018,31092.1289
3,18/03/2018,31819.3438
3,19/03/2018,33416.8242
3,20/03/2018,33280.7422
3,21/03/2018,29908.1113
3,22/03/2018,35422.9414
3,23/03/2018,36154.8516
3,24/03/2018,37135.3477
3,25/03/2018,37275.2617
3,26/03/2018,33759.3477
3,27/03/2018,30617.9961
3,28/03/2018,35702.7656
3,29/03/2018,30962.4121
3,30/03/2018,21396.1348
3,31/03/2018,30200.0605
3,01/04/2018,37732.0742
3,02/04/2018,34430.7461
3,03/04/2018,28704.5332
3,04/04/2018,33652.2734
3,05/04/2018,29871.3516
3,06/04/2018,26461.7949
3,07/04/2018,30880.5742
3,08/04/2018,33019.1875
3,09/04/2018,27575.8633
3,10/04/2018,28811.4258
3,11/04/2018,23580.8008
3,12/04/2018,24758.8145
3,13/04/2018,28631.8281
3,14/04/2018,36237.4102
3,15/04/2018,31879.0723
3,16/04/2018,33613.1172
3,17/04/2018,31396.1504
3,18/04/2018,32623.1387
3,19/04/2018,36941.1836
3,20/04/2018,36849.6875
3,21/04/2018,32704.9062
3,22/04/2018,33906.9648
3,23/04/2018,28167.3711
3,24/04/2018,19907.791
3,25/04/2018,23344.834
3,26/04/2018,28506.3906
3,27/04/2018,32280.377
3,28/04/2018,28802.4219
3,29/04/2018,29541.9902
3,30/04/2018,22828.8652
3,01/05/2018,29701.541
3,02/05/2018,23790.1348
3,03/05/2018,31964.1309
3,04/05/2018,29974.7168
3,05/05/2018,26943.0645
3,06/05/2018,21267.7832
3,07/05/2018,18112.1074
3,08/05/2018,9699.2715
3,09/05/2018,36557.1406
3,10/05/2018,33548.207
3,11/05/2018,35479.7344
3,12/05/2018,36624.0742
3,13/05/2018,37447.3867
3,14/05/2018,36931.2383
3,15/05/2018,38388.1836
3,16/05/2018,34738.6836
3,17/05/2018,34763.8867
3,18/05/2018,36857.5234
3,19/05/2018,33234.7773
3,20/05/2018,35617.1875
3,21/05/2018,28682.3379
3,22/05/2018,35332.6172
3,23/05/2018,35687.4023
3,24/05/2018,36692.3008
3,25/05/2018,38647.8125
3,26/05/2018,39060.8438
3,27/05/2018,39103.457
3,28/05/2018,38005.207
3,29/05/2018,38331.0742
3,30/05/2018,37136.332
3,31/05/2018,37905.2461
3,01/06/2018,37818.5586
3,02/06/2018,36938.9297
3,03/06/2018,28030.957
3,04/06/2018,42539.1562
3,05/06/2018,36084.1758
3,06/06/2018,33209.1914
3,07/06/2018,34619.7227
3,08/06/2018,31025.6777
3,09/06/2018,25408.373
3,10/06/2018,36193.043
3,11/06/2018,23321.8105
3,12/06/2018,13515.6396
3,13/06/2018,12109.4863
3,14/06/2018,11956.6006
3,15/06/2018,16855.9961
3,16/06/2018,25716.6973
3,17/06/2018,25396.2383
3,18/06/2018,12951.3213
3,19/06/2018,24181.8281
3,20/06/2018,24566.4414
3,21/06/2018,21036.0176
3,22/06/2018,31609.4062
3,23/06/2018,28024.873
3,24/06/2018,27419.0078
3,25/06/2018,21323.7656
3,26/06/2018,25065.5371
3,27/06/2018,33219.6562
3,28/06/2018,30462.3594
3,29/06/2018,31325.2461
3,30/06/2018,36251.9609
3,01/07/2018,36785.2031
3,02/07/2018,31266.3457
3,03/07/2018,23367.3242
3,04/07/2018,30181.3906
3,05/07/2018,35711.3789
3,06/07/2018,18113.8203
3,07/07/2018,32224.416
3,08/07/2018,22660.2207
3,09/07/2018,27166.9766
3,10/07/2018,26481.8418
3,11/07/2018,28949.5137
3,12/07/2018,29896.1211
3,13/07/2018,28546.0859
3,14/07/2018,27930.9785
3,15/07/2018,6689.3516
3,16/07/2018,31324.4941
3,17/07/2018,29199.8418
3,18/07/2018,35794.1094
3,19/07/2018,34086.1602
3,20/07/2018,24971.7383
3,21/07/2018,36484.918
3,22/07/2018,34597.7305
3,23/07/2018,34989.8672
3,24/07/2018,33800.7969
3,25/07/2018,32903.5625
3,26/07/2018,31896.457
3,27/07/2018,31807.4434
3,28/07/2018,30344.1172
3,29/07/2018,36778.6367
3,30/07/2018,35189.3711
3,31/07/2018,26744.584
3,01/08/2018,34009.7539
3,02/08/2018,25048.6328
3,03/08/2018,21460.1797
3,04/08/2018,15464.2363
3,05/08/2018,27945.6602
3,06/08/2018,24788.875
3,07/08/2018,33370.332
3,08/08/2018,34557.293
3,09/08/2018,24841.0352
3,10/08/2018,26894.8008
3,11/08/2018,26999.0977
3,12/08/2018,17132.9219
3,13/08/2018,24406.4785
3,14/08/2018,30583.0977
3,15/08/2018,25173.1328
3,16/08/2018,33485.2578
3,17/08/2018,33459.4375
3,18/08/2018,29528.6836
3,19/08/2018,33351.5391
3,20/08/2018,28857.0996
3,21/08/2018,24307.0137
3,22/08/2018,28607.6758
3,23/08/2018,26420.6016
3,24/08/2018,28257.584
3,25/08/2018,37051.8555
3,26/08/2018,30230.8613
3,27/08/2018,24718.0684
3,28/08/2018,21607.5039
3,29/08/2018,19395.4512
3,30/08/2018,30363.9805
3,31/08/2018,29506.6055
3,01/09/2018,33347.5781
3,02/09/2018,33964.5781
3,03/09/2018,33473.9102
3,04/09/2018,29582.4043
3,05/09/2018,23763.8965
3,06/09/2018,21260.2285
3,07/09/2018,23805.1973
3,08/09/2018,26354.1875
3,09/09/2018,33385.9727
3,10/09/2018,30457.3809
3,11/09/2018,23525.4844
3,12/09/2018,23917.2012
3,13/09/2018,21216.6543
3,14/09/2018,24608.1523
3,15/09/2018,24353.0117
3,16/09/2018,17005.748
3,17/09/2018,21108.9941
3,18/09/2018,22907.9727
3,19/09/2018,26650.7812
3,20/09/2018,31048.375
3,21/09/2018,40448.4688
3,22/09/2018,28800.3145
3,23/09/2018,26950.5879
3,24/09/2018,28421.752
3,25/09/2018,26160.8965
3,26/09/2018,23753.668
3,27/09/2018,24728.8984
3,28/09/2018,24008.7363
3,29/09/2018,24664.9434
3,30/09/2018,28959.9434
3,01/10/2018,20531.5703
3,02/10/2018,23266.6523
3,03/10/2018,20270.6016
3,04/10/2018,23649.7305
3,05/10/2018,35208.4062
3,06/10/2018,28160.6543
3,07/10/2018,22925.8926
3,08/10/2018,23509.4355
3,09/10/2018,25954.8027
3,10/10/2018,21179.9238
3,11/10/2018,22159.7363
3,12/10/2018,21847.5996
3,13/10/2018,19175.6113
3,14/10/2018,29349.2148
3,15/10/2018,25060.6211
3,16/10/2018,25034.7617
3,17/10/2018,10548.9316
3,18/10/2018,12114.125
3,19/10/2018,21319.7344
3,20/10/2018,20452.918
3,21/10/2018,6337.8994
3,22/10/2018,28858.3828
3,23/10/2018,33373.6055
3,24/10/2018,32817.4414
3,25/10/2018,29424.1895
3,26/10/2018,28850.0664
3,27/10/2018,16902.8867
3,28/10/2018,20557.6484
3,29/10/2018,17076.1426
3,30/10/2018,26229.0918
3,31/10/2018,24750.2461
3,01/11/2018,19740.1973
3,02/11/2018,15111.7637
3,03/11/2018,21980.125
3,04/11/2018,9058.5127
3,05/11/2018,26715.1797
3,06/11/2018,29941.0684
3,07/11/2018,28851.0449
3,08/11/2018,29263.3066
3,09/11/2018,29029.8945
3,10/11/2018,28442.5371
3,11/11/2018,26169.7812
3,12/11/2018,25125.8652
3,13/11/2018,18243.0938
3,14/11/2018,4955.2563
3,15/11/2018,25577.8906
3,16/11/2018,30015.2051
3,17/11/2018,30303.7832
3,18/11/2018,24699.5918
3,19/11/2018,29789.7012
3,20/11/2018,28233.6992
3,21/11/2018,27157.707
3,22/11/2018,26803.1406
3,23/11/2018,26947.3184
3,24/11/2018,25570.25
3,25/11/2018,27790.8848
3,26/11/2018,19825.4238
3,27/11/2018,24289.8262
3,28/11/2018,11723.6465
3,29/11/2018,11261.6133
3,30/11/2018,18817.2324
3,01/12/2018,29501.4805
3,02/12/2018,30341.9336
3,03/12/2018,26756.2617
3,04/12/2018,25601.6426
3,05/12/2018,12315.377
3,06/12/2018,26109.9375
3,07/12/2018,26518.498
3,08/12/2018,29807.6172
3,09/12/2018,23258.3125
3,10/12/2018,18659.793
3,11/12/2018,19774.8906
3,12/12/2018,20959.1426
3,13/12/2018,22629.1426
3,14/12/2018,25354.502
3,15/12/2018,24538.5918
3,16/12/2018,27390.0391
3,17/12/2018,22533.5039
3,18/12/2018,24122.6055
3,19/12/2018,28374.7676
3,20/12/2018,29808.4785
3,21/12/2018,28059.4844
3,22/12/2018,26396.5371
3,23/12/2018,26016.1523
3,24/12/2018,25606.8535
3,25/12/2018,21565.5176
3,26/12/2018,17459.252
3,27/12/2018,25542.3477
3,28/12/2018,19844.1426
3,29/12/2018,25545.6855
3,30/12/2018,26318.2695
3,31/12/2018,23407.9199
3,01/01/2019,24945.8164
3,02/01/2019,21428.3984
3,03/01/2019,19558.9375
3,04/01/2019,23512.0293
3,05/01/2019,23602.4395
3,06/01/2019,24551.793
3,07/01/2019,24493.1035
3,08/01/2019,25401.3125
3,09/01/2019,26141.2461
3,10/01/2019,22041.3438
3,11/01/2019,23502.877
3,12/01/2019,14345.7646
3,13/01/2019,15891.2266
3,14/01/2019,16913.4863
3,15/01/2019,24925.1621
3,16/01/2019,23579.875
3,17/01/2019,19255.8516
3,18/01/2019,21657.2383
3,19/01/2019,24398.4492
3,20/01/2019,27307.0938
3,21/01/2019,28301.25
3,22/01/2019,28464.6191
3,23/01/2019,28658.7012
3,24/01/2019,28171.2676
3,25/01/2019,26340.1211
3,26/01/2019,28014.6484
3,27/01/2019,30142.6035
3,28/01/2019,27817.7617
3,29/01/2019,26768.248
3,30/01/2019,29329.1523
3,31/01/2019,29189.9629
3,01/02/2019,26528.2656
3,02/02/2019,26325.0547
3,03/02/2019,26812.4766
3,04/02/2019,26058.334
3,05/02/2019,26814.9648
3,06/02/2019,25753.7852
3,07/02/2019,27014.6016
3,08/02/2019,22126.7188
3,09/02/2019,21780.1836
3,10/02/2019,27780.0078
3,11/02/2019,26299.6367
3,12/02/2019,22429.2832
3,13/02/2019,17774.3145
3,14/02/2019,26423.9434
3,15/02/2019,29806.957
3,16/02/2019,29424.6797
3,17/02/2019,31066.6914
3,18/02/2019,31684.4082
3,19/02/2019,32897.457
3,20/02/2019,32639.5625
3,21/02/2019,33014.0703
3,22/02/2019,26462.9531
3,23/02/2019,24925.7812
3,24/02/2019,26353.0391
3,25/02/2019,24532.7227
3,26/02/2019,29906.6055
3,27/02/2019,32922.9023
3,28/02/2019,32512.1719
3,01/03/2019,32341.8418
3,02/03/2019,31860.2676
3,03/03/2019,29712.3672
3,04/03/2019,19279.5996
3,05/03/2019,29115.1074
3,06/03/2019,31436.5859
3,07/03/2019,32443.7031
3,08/03/2019,29753.6602
3,09/03/2019,29622.8906
3,10/03/2019,30359.6816
3,11/03/2019,31228.2188
3,12/03/2019,34417.3516
3,13/03/2019,33359.5312
3,14/03/2019,29307.9746
3,15/03/2019,24106.4492
3,16/03/2019,24589.6797
3,17/03/2019,22720.9688
3,18/03/2019,29989.9414
3,19/03/2019,29875.4316
3,20/03/2019,34381.4648
3,21/03/2019,26875.3809
3,22/03/2019,28017.0352
3,23/03/2019,33065.3672
3,24/03/2019,34355.4648
3,25/03/2019,34495.3789
3,26/03/2019,35741.1797
3,27/03/2019,35334.9766
3,28/03/2019,35169.7695
3,29/03/2019,33458.9766
3,30/03/2019,28453.7676
3,31/03/2019,27990.043
3,01/04/2019,27061.7109
3,02/04/2019,25857.5957
3,03/04/2019,29477.6621
3,04/04/2019,25157.7715
3,05/04/2019,23823.0586
3,06/04/2019,24959.5156
3,07/04/2019,34158.3828
3,08/04/2019,27551.1641
3,09/04/2019,28170.5078
3,10/04/2019,34795.5938
3,11/04/2019,35700.6992
3,12/04/2019,35898.8203
3,13/04/2019,35945.168
3,14/04/2019,34051.6445
3,15/04/2019,31991.877
3,16/04/2019,30961.7227
3,17/04/2019,31988.7695
3,18/04/2019,36800.3438
3,19/04/2019,30912.1562
3,20/04/2019,35960.6055
3,21/04/2019,35714.2852
3,22/04/2019,31171.3066
3,23/04/2019,26487.0762
3,24/04/2019,29962.7988
3,25/04/2019,33723.2383
3,26/04/2019,31104.6348
3,27/04/2019,29438.2305
3,28/04/2019,22331.5977
3,29/04/2019,22032.4023
3,30/04/2019,27571.3125
3,01/05/2019,30648.4355
3,02/05/2019,32640.4766
3,03/05/2019,24290.5898
3,04/05/2019,22752.4414
3,05/05/2019,22240.2461
3,06/05/2019,30973.207
3,07/05/2019,33729.3203
3,08/05/2019,36958.3242
3,09/05/2019,31134.0781
3,10/05/2019,36244.7969
3,11/05/2019,32687.6738
3,12/05/2019,29682.2891
3,13/05/2019,29710.8047
3,14/05/2019,32548.2305
3,15/05/2019,28203.4414
3,16/05/2019,22087.0898
3,17/05/2019,19580.6641
3,18/05/2019,29909.8906
3,19/05/2019,34981.5977
3,20/05/2019,30671.2129
3,21/05/2019,32054.8828
3,22/05/2019,33570.25
3,23/05/2019,34236.0742
3,24/05/2019,29445.8438
3,25/05/2019,31960.7148
3,26/05/2019,30473.6191
3,27/05/2019,32900.4258
3,28/05/2019,34139.9727
3,29/05/2019,31569.1016
3,30/05/2019,30329.9863
3,31/05/2019,24379.9922
3,01/06/2019,24664.5625
3,02/06/2019,14617.3525
3,03/06/2019,15898.8516
3,04/06/2019,17999.8457
3,05/06/2019,14571.4395
3,06/06/2019,23623.6074
3,07/06/2019,26405.8848
3,08/06/2019,31242.0059
3,09/06/2019,36721.1133
3,10/06/2019,37403.1211
3,11/06/2019,31252.8574
3,12/06/2019,35096
3,13/06/2019,21112
3,14/06/2019,26270
3,15/06/2019,36850
3,16/06/2019,36987
3,17/06/2019,35749
3,18/06/2019,32369
3,19/06/2019,27868
3,20/06/2019,31273
3,21/06/2019,31776
3,22/06/2019,25017
3,23/06/2019,25647
3,24/06/2019,15851
3,25/06/2019,20319
3,26/06/2019,23522
3,27/06/2019,30749
3,28/06/2019,31955
3,29/06/2019,27642
3,30/06/2019,31391
3,01/07/2019,25100
3,02/07/2019,22834
3,03/07/2019,23925
3,04/07/2019,29374
3,05/07/2019,35422
3,06/07/2019,30156
3,07/07/2019,33369
3,08/07/2019,29595
3,09/07/2019,34672
3,10/07/2019,24797
3,11/07/2019,21755
3,12/07/2019,18178
3,13/07/2019,27188
3,14/07/2019,30101
3,15/07/2019,33673
3,16/07/2019,30290
3,17/07/2019,20373
3,18/07/2019,28794
3,19/07/2019,30420
3,20/07/2019,26114
3,21/07/2019,28653
3,22/07/2019,31949
3,23/07/2019,25895
3,24/07/2019,21941
3,25/07/2019,11853
3,26/07/2019,16364
3,27/07/2019,37853
3,28/07/2019,37608
3,29/07/2019,30520
3,30/07/2019,31181
3,31/07/2019,29912
3,01/08/2019,38406
3,02/08/2019,37092
3,03/08/2019,38833
3,04/08/2019,29885
3,05/08/2019,26106
3,06/08/2019,21067
3,07/08/2019,19482
3,08/08/2019,34282
3,09/08/2019,30055
3,10/08/2019,27378
3,11/08/2019,31334
3,12/08/2019,33133
3,13/08/2019,36087
3,14/08/2019,38182
3,15/08/2019,34409
3,16/08/2019,36171
3,17/08/2019,32394
3,18/08/2019,32925
3,19/08/2019,22753
3,20/08/2019,34443
3,21/08/2019,28627
3,22/08/2019,22326
3,23/08/2019,27320
3,24/08/2019,29898
3,25/08/2019,34121
3,26/08/2019,30359
3,27/08/2019,31616
3,28/08/2019,29486
3,29/08/2019,35325
3,30/08/2019,33788
3,31/08/2019,38570
3,01/09/2019,39440
3,02/09/2019,34060
3,03/09/2019,30094
3,04/09/2019,24412
3,05/09/2019,25770
3,06/09/2019,29044
3,07/09/2019,29801
3,08/09/2019,35759
3,09/09/2019,27103
3,10/09/2019,18799
3,11/09/2019,23366
3,12/09/2019,20731
3,13/09/2019,9445
3,14/09/2019,17111
3,15/09/2019,38014
3,16/09/2019,31102
3,17/09/2019,31979
3,18/09/2019,24037
3,19/09/2019,25749
3,20/09/2019,30797
3,21/09/2019,35281
3,22/09/2019,31001
3,23/09/2019,35088
3,24/09/2019,29933
3,25/09/2019,21228
3,26/09/2019,33081
3,27/09/2019,36169
3,28/09/2019,24455
3,29/09/2019,15759
3,30/09/2019,22499
3,01/10/2019,29522
3,02/10/2019,31941
3,03/10/2019,29821
3,04/10/2019,28954
3,05/10/2019,32666
3,06/10/2019,35557
3,07/10/2019,29131
3,08/10/2019,13480
3,09/10/2019,31930
3,10/10/2019,28920
3,11/10/2019,29216
3,12/10/2019,26382
3,13/10/2019,33340
3,14/10/2019,33557
3,15/10/2019,31926
3,16/10/2019,7986
3,17/10/2019,8055
3,18/10/2019,21115
3,19/10/2019,29718
3,20/10/2019,30824
3,21/10/2019,29108
3,22/10/2019,17770
3,23/10/2019,26657
3,24/10/2019,23067
3,25/10/2019,17356
3,26/10/2019,19822
3,27/10/2019,25630
3,28/10/2019,27376
3,29/10/2019,30114
3,30/10/2019,22918
3,31/10/2019,20500
3,01/11/2019,28146
3,02/11/2019,12422
3,03/11/2019,23175
3,04/11/2019,27257
3,05/11/2019,25744
3,06/11/2019,24016
3,07/11/2019,31117
3,08/11/2019,30717
3,09/11/2019,28560
3,10/11/2019,28686
3,11/11/2019,25920
3,12/11/2019,23482
3,13/11/2019,24556
3,14/11/2019,27522
3,15/11/2019,23607
3,16/11/2019,21447
3,17/11/2019,27588
3,18/11/2019,26996
3,19/11/2019,26840
3,20/11/2019,26882
3,21/11/2019,26660
3,22/11/2019,27817
3,23/11/2019,28451
3,24/11/2019,27490
3,25/11/2019,27941
3,26/11/2019,24473
3,27/11/2019,27737
3,28/11/2019,28643
3,29/11/2019,26671
3,30/11/2019,26992
3,01/12/2019,29060
3,02/12/2019,22897
3,03/12/2019,28042
3,04/12/2019,26984
3,05/12/2019,26942
3,06/12/2019,29217
3,07/12/2019,27485
3,08/12/2019,25668
3,09/12/2019,25999
3,10/12/2019,26013
3,11/12/2019,22471
3,12/12/2019,25381
3,13/12/2019,25420
3,14/12/2019,27868
3,15/12/2019,25813
3,16/12/2019,25620
3,17/12/2019,24381
3,18/12/2019,16340
3,19/12/2019,23845
3,20/12/2019,13773
3,21/12/2019,13554
3,22/12/2019,8959
3,23/12/2019,24263
3,24/12/2019,26461
3,25/12/2019,25468
3,26/12/2019,25481
3,27/12/2019,23740
3,28/12/2019,20849
3,29/12/2019,17866
3,30/12/2019,27147
3,31/12/2019,26901
3,01/01/2020,27046
3,02/01/2020,26040
3,03/01/2020,22047
3,04/01/2020,24729
3,05/01/2020,27760
3,06/01/2020,25666
3,07/01/2020,27414
3,08/01/2020,25147
3,09/01/2020,25998
3,10/01/2020,27152
3,11/01/2020,25214
3,12/01/2020,24851
3,13/01/2020,24762
3,14/01/2020,24757
3,15/01/2020,24641
3,16/01/2020,21992
3,17/01/2020,23141
3,18/01/2020,18418
3,19/01/2020,7297
3,20/01/2020,5482
3,21/01/2020,24310
3,22/01/2020,29675
3,23/01/2020,17414
3,24/01/2020,16527
3,25/01/2020,28766
3,26/01/2020,26145
3,27/01/2020,31323
3,28/01/2020,30044
3,29/01/2020,30614
3,30/01/2020,26746
3,31/01/2020,24941
3,01/02/2020,22903
3,02/02/2020,18883
