id,date,production(kWh),specific_prod(kWh/kWp),uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
20,2020-03-04,19.482224600000002,6.126485723270441,5.0,11.6,3.0,26.0,9.0,0.0,07:54 AM,07:44 PM
20,2020-03-05,15.807907199999999,4.9710399999999995,5.0,11.6,7.0,25.0,12.0,0.0,07:53 AM,07:44 PM
20,2020-03-06,11.693252000000001,3.677123270440252,4.0,11.6,11.0,23.0,7.0,0.0,07:52 AM,07:44 PM
20,2020-03-07,15.600838900000001,4.9059241823899375,5.0,11.6,7.0,27.0,6.0,0.0,07:51 AM,07:45 PM
20,2020-03-08,17.835541000000003,5.6086606918239,5.0,11.6,6.0,28.0,9.0,0.0,07:51 AM,07:45 PM
20,2020-03-09,18.1672207,5.71296248427673,6.0,11.6,5.0,28.0,12.0,0.0,07:50 AM,07:45 PM
20,2020-03-10,16.6706133,5.242331226415094,6.0,11.6,18.0,27.0,11.0,0.1,07:49 AM,07:46 PM
20,2020-03-11,12.4346582,3.910269874213836,5.0,11.6,11.0,26.0,10.0,0.0,07:48 AM,07:46 PM
20,2020-03-12,17.9516758,5.64518106918239,6.0,11.6,18.0,27.0,12.0,0.1,07:47 AM,07:46 PM
20,2020-03-13,15.404459999999998,4.844169811320754,5.0,11.6,31.0,29.0,12.0,1.1,07:47 AM,07:46 PM
20,2020-03-14,15.237408199999999,4.791637798742138,5.0,10.2,45.0,28.0,13.0,3.0,07:46 AM,07:47 PM
20,2020-03-15,14.065584,4.423139622641509,5.0,10.2,44.0,28.0,11.0,3.0,07:45 AM,07:47 PM
20,2020-03-16,11.1712275,3.512964622641509,4.0,10.2,45.0,25.0,11.0,14.4,07:44 AM,07:47 PM
20,2020-03-17,14.0544902,4.419651006289308,4.0,10.2,42.0,25.0,11.0,10.1,07:43 AM,07:47 PM
20,2020-03-18,14.211065399999999,4.468888490566037,4.0,10.2,47.0,25.0,11.0,3.2,07:42 AM,07:48 PM
20,2020-03-19,16.6654238,5.2406993081761,5.0,11.6,52.0,28.0,12.0,2.3,07:42 AM,07:48 PM
20,2020-03-20,18.6481719,5.864205,6.0,11.6,21.0,28.0,13.0,0.8,07:41 AM,07:48 PM
20,2020-03-21,18.0377812,5.67225823899371,4.0,11.6,28.0,25.0,11.0,2.6,07:40 AM,07:49 PM
20,2020-03-22,20.2357441,6.363441540880503,6.0,11.6,28.0,29.0,12.0,0.2,07:39 AM,07:49 PM
20,2020-03-23,20.4673281,6.436266698113207,6.0,11.6,2.0,31.0,13.0,0.0,07:38 AM,07:49 PM
20,2020-03-24,20.3762969,6.407640534591194,6.0,11.6,1.0,31.0,15.0,0.0,07:37 AM,07:49 PM
20,2020-03-25,19.8525742,6.242947861635219,7.0,11.6,0.0,33.0,16.0,0.0,07:36 AM,07:50 PM
20,2020-03-26,19.5514668,6.14826,7.0,11.6,0.0,32.0,16.0,0.0,07:36 AM,07:50 PM
20,2020-03-27,19.932081999999998,6.267950314465407,6.0,11.6,0.0,31.0,15.0,0.0,07:35 AM,07:50 PM
20,2020-03-28,20.0959922,6.319494402515724,7.0,11.6,1.0,31.0,19.0,0.0,07:34 AM,07:50 PM
20,2020-03-29,19.3141699,6.073638333333333,6.0,11.6,1.0,29.0,14.0,0.0,07:33 AM,07:51 PM
20,2020-03-30,19.3784844,6.093863018867925,6.0,11.6,10.0,31.0,13.0,0.0,07:32 AM,07:51 PM
20,2020-03-31,19.6528652,6.180146289308176,6.0,11.6,4.0,29.0,14.0,0.0,07:31 AM,07:51 PM
20,2020-04-01,17.2520156,5.4251621383647795,5.0,11.6,17.0,28.0,11.0,0.1,07:30 AM,07:51 PM
20,2020-04-02,15.275049800000001,4.803474779874214,5.0,11.6,49.0,25.0,12.0,2.1,07:30 AM,07:52 PM
20,2020-04-03,14.491461900000001,4.557063490566038,5.0,10.2,31.0,26.0,16.0,7.8,07:29 AM,07:52 PM
20,2020-04-04,15.251381799999999,4.796032012578616,5.0,7.5,70.0,24.0,14.0,20.9,07:28 AM,07:52 PM
20,2020-04-05,18.7853066,5.907329119496855,5.0,8.9,35.0,26.0,12.0,6.6,07:27 AM,07:52 PM
20,2020-04-06,16.435289100000002,5.168329905660378,5.0,10.2,26.0,26.0,13.0,1.7,07:26 AM,07:53 PM
20,2020-04-07,13.054110399999999,4.105066163522012,5.0,10.2,25.0,26.0,13.0,0.2,07:25 AM,07:53 PM
20,2020-04-08,17.5459199,5.517584874213837,6.0,11.6,23.0,29.0,14.0,0.3,07:25 AM,07:53 PM
20,2020-04-09,15.7893818,4.9652144025157225,6.0,11.6,15.0,29.0,13.0,0.3,07:24 AM,07:53 PM
20,2020-04-10,16.5753848,5.212385157232704,6.0,11.6,4.0,29.0,18.0,0.0,07:23 AM,07:54 PM
20,2020-04-11,18.9115449,5.947026698113207,6.0,11.6,1.0,27.0,14.0,0.0,07:22 AM,07:54 PM
20,2020-04-12,19.274640599999998,6.061207735849056,6.0,11.6,1.0,27.0,16.0,0.0,07:21 AM,07:54 PM
20,2020-04-13,19.3850059,6.095913805031446,7.0,11.6,0.0,32.0,18.0,0.0,07:21 AM,07:54 PM
20,2020-04-14,18.4186934,5.792041949685534,6.0,11.6,0.0,28.0,15.0,0.0,07:20 AM,07:55 PM
20,2020-04-15,15.870993200000001,4.990878364779874,6.0,11.6,9.0,26.0,16.0,0.0,07:19 AM,07:55 PM
20,2020-04-16,15.2385781,4.792005691823899,5.0,11.6,16.0,26.0,15.0,0.8,07:18 AM,07:55 PM
20,2020-04-17,15.9514346,5.016174402515723,5.0,10.2,22.0,30.0,13.0,0.3,07:18 AM,07:55 PM
20,2020-04-18,13.4593809,4.232509716981132,5.0,10.2,30.0,30.0,15.0,1.5,07:17 AM,07:56 PM
20,2020-04-19,14.0022266,4.403215911949685,5.0,11.6,34.0,32.0,14.0,2.8,07:16 AM,07:56 PM
20,2020-04-20,16.4860332,5.184287169811321,6.0,11.6,24.0,29.0,16.0,2.5,07:15 AM,07:56 PM
20,2020-04-21,15.1631514,4.768286603773585,5.0,7.6,71.0,29.0,14.0,8.3,07:15 AM,07:57 PM
20,2020-04-22,15.550998,4.890250943396226,5.0,10.3,43.0,27.0,13.0,5.8,07:14 AM,07:57 PM
20,2020-04-23,12.4121904,3.903204528301887,5.0,11.6,40.0,28.0,14.0,1.7,07:13 AM,07:57 PM
20,2020-04-24,12.3916582,3.89674786163522,5.0,10.3,32.0,28.0,16.0,2.2,07:13 AM,07:58 PM
20,2020-04-25,13.633319299999998,4.287207327044024,5.0,10.3,43.0,26.0,17.0,7.2,07:12 AM,07:58 PM
20,2020-04-26,16.0911865,5.060121540880503,4.0,11.6,40.0,24.0,13.0,4.6,07:11 AM,07:58 PM
20,2020-04-27,19.9090156,6.260696729559748,4.0,10.3,53.0,25.0,11.0,2.6,07:11 AM,07:59 PM
20,2020-04-28,13.5269619,4.253761603773585,6.0,11.6,21.0,27.0,14.0,1.8,07:10 AM,07:59 PM
20,2020-04-29,13.941083,4.383988364779874,6.0,10.3,55.0,27.0,13.0,5.9,07:09 AM,07:59 PM
20,2020-04-30,15.638170899999999,4.917663805031446,5.0,10.3,41.0,26.0,12.0,18.8,07:09 AM,08:00 PM
20,2020-05-01,12.760666,4.012788050314465,4.0,7.7,54.0,24.0,11.0,20.9,07:08 AM,08:00 PM
20,2020-05-02,19.7872305,6.222399528301886,6.0,11.6,25.0,28.0,12.0,1.0,07:08 AM,08:00 PM
20,2020-05-03,20.3078691,6.386122358490566,6.0,11.6,7.0,29.0,12.0,0.0,07:07 AM,08:01 PM
20,2020-05-04,18.5763438,5.841617547169811,6.0,11.6,6.0,29.0,17.0,0.0,07:07 AM,08:01 PM
20,2020-05-05,15.9084229,5.002648710691823,5.0,9.0,61.0,26.0,15.0,7.4,07:06 AM,08:01 PM
20,2020-05-06,16.8384785,5.295119025157232,6.0,10.3,51.0,26.0,12.0,17.1,07:06 AM,08:02 PM
20,2020-05-07,7.722184599999999,2.4283599371069178,4.0,9.0,73.0,23.0,11.0,43.9,07:05 AM,08:02 PM
20,2020-05-08,15.0367988,4.728553081761006,4.0,9.0,72.0,25.0,13.0,19.4,07:05 AM,08:02 PM
20,2020-05-09,12.5955957,3.9608791509433963,5.0,9.0,75.0,26.0,13.0,6.9,07:04 AM,08:03 PM
20,2020-05-10,14.6048301,4.592713867924528,4.0,10.3,62.0,24.0,11.0,13.2,07:04 AM,08:03 PM
20,2020-05-11,13.4565537,4.2316206603773585,5.0,10.3,63.0,25.0,11.0,4.6,07:03 AM,08:03 PM
20,2020-05-12,13.539564500000001,4.257724685534591,5.0,10.3,64.0,28.0,12.0,2.7,07:03 AM,08:04 PM
20,2020-05-13,14.1748604,4.4575032704402515,5.0,9.1,60.0,26.0,13.0,2.5,07:02 AM,08:04 PM
20,2020-05-14,14.4203057,4.534687327044025,5.0,11.6,35.0,27.0,16.0,0.7,07:02 AM,08:05 PM
20,2020-05-15,12.6037617,3.9634470754716977,5.0,11.6,24.0,24.0,16.0,0.5,07:02 AM,08:05 PM
20,2020-05-16,18.3001172,5.754753836477986,6.0,11.6,5.0,27.0,16.0,0.0,07:01 AM,08:05 PM
20,2020-05-17,17.25075,5.424764150943396,6.0,11.6,2.0,29.0,15.0,0.0,07:01 AM,08:06 PM
20,2020-05-18,14.764016600000001,4.642772515723271,5.0,10.3,32.0,28.0,14.0,1.3,07:01 AM,08:06 PM
20,2020-05-19,16.2617383,5.113754182389937,6.0,11.6,30.0,28.0,14.0,0.6,07:00 AM,08:07 PM
20,2020-05-20,13.823265600000001,4.346938867924528,5.0,10.3,29.0,27.0,14.0,0.1,07:00 AM,08:07 PM
20,2020-05-21,10.7398125,3.3772995283018865,6.0,10.3,38.0,27.0,14.0,0.6,07:00 AM,08:07 PM
20,2020-05-22,14.8263809,4.66238393081761,5.0,9.1,48.0,29.0,13.0,3.4,07:00 AM,08:08 PM
20,2020-05-23,15.4706377,4.864980408805031,6.0,11.6,25.0,29.0,15.0,0.1,06:59 AM,08:08 PM
20,2020-05-24,14.188973599999999,4.461941383647798,6.0,11.6,7.0,27.0,15.0,0.0,06:59 AM,08:09 PM
20,2020-05-25,18.5142422,5.822088742138365,6.0,11.6,1.0,27.0,14.0,0.0,06:59 AM,08:09 PM
20,2020-05-26,18.5284688,5.826562515723269,6.0,11.6,1.0,29.0,14.0,0.0,06:59 AM,08:09 PM
25,2020-05-27,12.927,4.065094339622641,7.0,11.6,18.0,29.0,19.0,3.8,07:00 AM,08:11 PM
25,2020-05-28,10.556,3.3194968553459114,5.0,9.1,42.0,28.0,20.0,15.9,07:00 AM,08:11 PM
25,2020-05-29,8.298,2.6094339622641507,5.0,10.3,50.0,25.0,17.0,25.1,07:00 AM,08:11 PM
25,2020-05-30,13.406,4.215723270440251,6.0,11.6,24.0,26.0,14.0,0.1,06:59 AM,08:12 PM
25,2020-05-31,9.547,3.002201257861635,5.0,11.6,56.0,25.0,13.0,4.1,06:59 AM,08:12 PM
25,2020-06-01,10.203,3.2084905660377356,6.0,11.6,29.0,25.0,16.0,0.2,06:59 AM,08:13 PM
25,2020-06-02,10.725,3.372641509433962,6.0,11.6,11.0,28.0,14.0,0.0,06:59 AM,08:13 PM
25,2020-06-03,13.037,4.099685534591195,6.0,11.6,27.0,26.0,16.0,0.1,06:59 AM,08:13 PM
25,2020-06-04,14.707,4.624842767295598,6.0,11.6,10.0,30.0,15.0,0.0,06:59 AM,08:14 PM
25,2020-06-05,14.694,4.620754716981132,6.0,11.6,29.0,30.0,17.0,0.5,06:59 AM,08:14 PM
25,2020-06-06,10.268,3.228930817610063,5.0,11.6,32.0,31.0,16.0,0.3,06:59 AM,08:14 PM
25,2020-06-07,9.068,2.8515723270440247,5.0,6.8,78.0,27.0,17.0,7.0,06:59 AM,08:15 PM
25,2020-06-08,10.281,3.233018867924528,5.0,10.4,68.0,31.0,18.0,3.3,06:59 AM,08:15 PM
25,2020-06-09,13.18,4.144654088050314,7.0,10.4,46.0,30.0,19.0,2.5,06:59 AM,08:15 PM
25,2020-06-10,14.645,4.605345911949685,6.0,10.4,48.0,29.0,19.0,1.5,06:59 AM,08:16 PM
25,2020-06-11,8.829,2.776415094339623,4.0,8.0,69.0,23.0,16.0,8.3,06:59 AM,08:16 PM
25,2020-06-12,10.354,3.255974842767295,6.0,11.6,45.0,25.0,14.0,2.2,07:00 AM,08:16 PM
25,2020-06-13,15.358,4.829559748427673,6.0,11.6,13.0,28.0,13.0,0.4,07:00 AM,08:17 PM
25,2020-06-14,15.317,4.816666666666666,6.0,11.6,5.0,27.0,13.0,0.0,07:00 AM,08:17 PM
25,2020-06-15,15.161,4.767610062893081,6.0,11.6,4.0,29.0,14.0,0.0,07:00 AM,08:17 PM
25,2020-06-16,13.577,4.269496855345912,6.0,11.6,14.0,30.0,13.0,0.1,07:00 AM,08:17 PM
25,2020-06-17,11.105,3.492138364779874,6.0,11.6,43.0,30.0,15.0,1.6,07:00 AM,08:18 PM
25,2020-06-18,12.293,3.865723270440251,6.0,11.6,15.0,30.0,15.0,0.2,07:00 AM,08:18 PM
25,2020-06-19,12.936,4.067924528301886,5.0,11.6,24.0,30.0,17.0,1.3,07:01 AM,08:18 PM
25,2020-06-20,11.398,3.584276729559748,5.0,10.3,52.0,26.0,17.0,5.2,07:01 AM,08:18 PM
25,2020-06-21,10.017,3.1499999999999995,5.0,7.8,66.0,29.0,17.0,9.4,07:01 AM,08:19 PM
25,2020-06-22,5.083,1.5984276729559748,5.0,7.8,73.0,27.0,17.0,15.3,07:01 AM,08:19 PM
25,2020-06-23,8.069,2.537421383647799,5.0,7.8,52.0,25.0,14.0,20.3,07:02 AM,08:19 PM
25,2020-06-26,11.863,3.7305031446540875,5.0,7.8,73.0,27.0,15.0,13.9,07:02 AM,08:19 PM
25,2020-06-27,15.671,4.927987421383647,6.0,11.6,24.0,29.0,16.0,0.2,07:03 AM,08:20 PM
25,2020-06-28,15.244,4.793710691823899,5.0,10.3,43.0,32.0,17.0,1.2,07:03 AM,08:20 PM
25,2020-06-29,13.616,4.281761006289308,5.0,6.6,82.0,28.0,17.0,4.6,07:03 AM,08:20 PM
25,2020-07-03,11.295,3.55188679245283,5.0,9.1,64.0,26.0,14.0,2.6,07:04 AM,08:20 PM
25,2020-07-04,8.359,2.6286163522012576,5.0,9.1,71.0,25.0,14.0,6.9,07:05 AM,08:20 PM
25,2020-07-05,8.278,2.6031446540880503,5.0,7.8,67.0,26.0,16.0,24.6,07:05 AM,08:20 PM
25,2020-06-24,7.38,2.320754716981132,4.0,7.8,75.0,21.0,15.0,16.2,07:02 AM,08:19 PM
25,2020-06-25,9.005,2.8317610062893084,5.0,9.1,68.0,25.0,16.0,5.4,07:02 AM,08:19 PM
25,2020-06-30,10.508,3.30440251572327,5.0,6.6,77.0,27.0,16.0,18.5,07:04 AM,08:20 PM
25,2020-07-01,12.453,3.916037735849056,5.0,10.3,46.0,27.0,17.0,7.4,07:04 AM,08:20 PM
25,2020-07-02,13.394,4.211949685534591,6.0,11.6,41.0,27.0,17.0,4.0,07:04 AM,08:20 PM
25,2020-07-06,8.416,2.6465408805031445,5.0,7.8,58.0,25.0,16.0,37.2,07:06 AM,08:20 PM
25,2020-07-07,13.935,4.382075471698113,5.0,6.6,78.0,26.0,16.0,28.5,07:06 AM,08:20 PM
25,2020-07-08,9.462,2.9754716981132074,5.0,7.8,72.0,25.0,16.0,3.4,07:06 AM,08:20 PM
25,2020-07-09,10.609,3.3361635220125785,5.0,9.1,61.0,25.0,15.0,21.3,07:07 AM,08:20 PM
25,2020-07-10,15.597,4.904716981132075,6.0,11.6,23.0,28.0,16.0,9.2,07:07 AM,08:20 PM
25,2020-07-11,8.87,2.7893081761006284,5.0,11.6,29.0,25.0,15.0,1.4,07:07 AM,08:20 PM
25,2020-07-12,13.873,4.3625786163522005,5.0,6.6,82.0,26.0,14.0,6.5,07:08 AM,08:20 PM
25,2020-07-13,10.629,3.342452830188679,5.0,9.1,71.0,26.0,14.0,10.9,07:08 AM,08:19 PM
25,2020-07-14,13.264,4.171069182389937,5.0,10.3,44.0,28.0,15.0,6.5,07:08 AM,08:19 PM
25,2020-07-15,8.959,2.8172955974842764,5.0,9.1,72.0,27.0,15.0,14.0,07:09 AM,08:19 PM
25,2020-07-16,13.867,4.360691823899371,5.0,9.1,72.0,28.0,15.0,7.9,07:09 AM,08:19 PM
25,2020-07-17,15.096,4.747169811320754,5.0,7.8,59.0,26.0,15.0,5.5,07:09 AM,08:19 PM
25,2020-07-18,12.282,3.862264150943396,5.0,9.1,44.0,25.0,15.0,5.4,07:10 AM,08:18 PM
25,2020-07-19,12.123,3.812264150943396,5.0,11.6,42.0,28.0,15.0,14.2,07:10 AM,08:18 PM
25,2020-07-20,14.164,4.454088050314465,5.0,10.3,45.0,27.0,15.0,21.8,07:11 AM,08:18 PM
25,2020-07-21,12.738,4.00566037735849,5.0,6.5,68.0,26.0,15.0,11.2,07:11 AM,08:18 PM
25,2020-07-22,13.706,4.310062893081761,5.0,7.8,68.0,30.0,15.0,8.7,07:11 AM,08:17 PM
25,2020-07-23,12.803,4.026100628930818,5.0,9.1,56.0,27.0,15.0,2.4,07:12 AM,08:17 PM
25,2020-07-24,13.706,4.310062893081761,5.0,7.8,65.0,29.0,15.0,7.4,07:12 AM,08:17 PM
25,2020-07-25,12.737,4.005345911949686,5.0,7.8,70.0,27.0,16.0,11.5,07:12 AM,08:16 PM
25,2020-07-26,11.994,3.771698113207547,5.0,10.3,52.0,26.0,16.0,5.3,07:13 AM,08:16 PM
25,2019-10-25,7.416,2.332075471698113,4.0,5.9,78.0,23.0,14.0,20.7,07:36 AM,07:08 PM
25,2019-10-26,13.074,4.1113207547169806,4.0,10.2,54.0,24.0,13.0,12.3,07:36 AM,07:08 PM
25,2019-10-27,12.086,3.8006289308176098,5.0,10.2,45.0,25.0,14.0,14.8,07:37 AM,07:07 PM
25,2019-10-28,11.722,3.686163522012578,5.0,10.2,59.0,25.0,15.0,20.2,07:37 AM,07:06 PM
25,2019-10-29,12.72,4.0,5.0,8.7,71.0,26.0,16.0,14.9,07:38 AM,07:06 PM
25,2019-10-30,7.786,2.4484276729559746,5.0,8.7,67.0,26.0,16.0,24.1,07:38 AM,07:05 PM
25,2019-10-31,9.198,2.892452830188679,4.0,7.3,69.0,19.0,12.0,12.5,07:38 AM,07:05 PM
25,2019-11-01,11.691,3.6764150943396228,4.0,11.6,50.0,24.0,11.0,2.8,07:39 AM,07:04 PM
25,2019-11-02,6.233,1.9600628930817607,4.0,11.6,61.0,21.0,13.0,11.3,07:39 AM,07:04 PM
25,2019-11-03,9.072,2.852830188679245,4.0,8.7,55.0,22.0,12.0,8.8,07:40 AM,07:03 PM
25,2019-11-04,8.582,2.69874213836478,4.0,11.6,40.0,24.0,13.0,1.1,07:40 AM,07:03 PM
25,2019-11-05,9.686,3.0459119496855345,4.0,7.3,61.0,21.0,13.0,6.3,07:41 AM,07:03 PM
25,2019-11-06,11.474,3.608176100628931,5.0,11.6,43.0,24.0,12.0,5.0,07:41 AM,07:02 PM
25,2019-11-07,12.641,3.9751572327044022,5.0,11.6,31.0,26.0,12.0,0.1,07:42 AM,07:02 PM
25,2019-11-08,13.12,4.1257861635220126,5.0,11.6,34.0,23.0,12.0,0.1,07:42 AM,07:01 PM
25,2019-11-09,12.944,4.070440251572327,5.0,11.6,43.0,23.0,11.0,0.5,07:43 AM,07:01 PM
25,2019-11-10,8.945,2.8128930817610063,4.0,10.1,44.0,26.0,12.0,0.4,07:43 AM,07:01 PM
25,2019-11-11,9.804,3.0830188679245283,6.0,11.6,33.0,27.0,14.0,0.6,07:44 AM,07:00 PM
25,2019-11-12,11.382,3.5792452830188677,4.0,11.6,36.0,22.0,13.0,0.4,07:44 AM,07:00 PM
25,2019-11-13,10.37,3.2610062893081757,5.0,11.6,27.0,21.0,12.0,0.0,07:45 AM,07:00 PM
25,2019-11-14,9.749,3.0657232704402517,4.0,11.1,35.0,24.0,12.0,1.1,07:45 AM,06:59 PM
25,2019-11-15,9.495,2.985849056603773,4.0,8.6,54.0,20.0,12.0,0.7,07:46 AM,06:59 PM
25,2019-11-16,7.64,2.40251572327044,4.0,8.6,68.0,21.0,11.0,1.0,07:46 AM,06:59 PM
25,2019-11-17,9.827,3.090251572327044,4.0,10.1,46.0,23.0,13.0,1.3,07:47 AM,06:59 PM
25,2019-11-18,9.777,3.074528301886792,4.0,10.1,60.0,25.0,13.0,3.9,07:48 AM,06:59 PM
25,2019-11-19,10.42,3.2767295597484276,4.0,10.1,65.0,24.0,14.0,3.2,07:48 AM,06:59 PM
25,2019-11-20,9.815,3.0864779874213832,6.0,11.1,46.0,26.0,14.0,2.0,07:49 AM,06:58 PM
25,2019-11-21,11.232,3.532075471698113,5.0,11.1,17.0,27.0,15.0,0.1,07:49 AM,06:58 PM
25,2019-11-22,9.997,3.143710691823899,6.0,11.1,4.0,26.0,15.0,0.0,07:50 AM,06:58 PM
25,2019-11-23,11.075,3.482704402515723,6.0,11.1,16.0,25.0,14.0,0.1,07:50 AM,06:58 PM
25,2019-11-24,10.258,3.225786163522012,4.0,10.1,26.0,25.0,13.0,0.3,07:51 AM,06:58 PM
25,2019-11-25,12.036,3.7849056603773583,5.0,10.1,24.0,30.0,15.0,0.5,07:52 AM,06:58 PM
25,2019-11-26,10.96,3.4465408805031448,6.0,11.1,8.0,29.0,14.0,0.0,07:52 AM,06:58 PM
25,2019-11-27,11.509,3.619182389937107,8.0,11.1,29.0,31.0,24.0,0.1,07:53 AM,06:58 PM
25,2019-11-28,11.646,3.6622641509433964,6.0,11.0,3.0,30.0,16.0,0.0,07:54 AM,06:58 PM
25,2019-11-29,10.911,3.4311320754716976,6.0,11.0,15.0,28.0,15.0,0.1,07:54 AM,06:58 PM
25,2019-11-30,11.503,3.6172955974842766,6.0,11.0,5.0,28.0,15.0,0.0,07:55 AM,06:58 PM
25,2019-12-01,11.695,3.6776729559748427,6.0,11.0,3.0,25.0,16.0,0.0,07:55 AM,06:59 PM
25,2019-12-02,11.736,3.690566037735849,5.0,11.0,19.0,26.0,12.0,0.0,07:56 AM,06:59 PM
25,2019-12-03,11.495,3.614779874213836,6.0,11.0,7.0,27.0,13.0,0.0,07:57 AM,06:59 PM
25,2019-12-04,11.36,3.572327044025157,6.0,11.0,2.0,27.0,15.0,0.0,07:57 AM,06:59 PM
25,2019-12-05,10.99,3.4559748427672954,6.0,11.0,4.0,27.0,13.0,0.0,07:58 AM,06:59 PM
25,2019-12-06,11.499,3.6160377358490567,6.0,11.4,1.0,27.0,14.0,0.0,07:58 AM,07:00 PM
25,2019-12-07,11.139,3.502830188679245,5.0,11.4,4.0,26.0,9.0,0.0,07:59 AM,07:00 PM
25,2019-12-08,11.094,3.4886792452830186,5.0,11.0,5.0,27.0,11.0,0.0,08:00 AM,07:00 PM
25,2019-12-09,11.037,3.470754716981132,6.0,11.0,0.0,29.0,16.0,0.0,08:00 AM,07:00 PM
25,2019-12-10,11.385,3.580188679245283,6.0,11.0,4.0,29.0,14.0,0.0,08:01 AM,07:01 PM
25,2019-12-11,10.694,3.3628930817610065,5.0,11.0,18.0,23.0,11.0,0.0,08:01 AM,07:01 PM
25,2019-12-12,10.978,3.452201257861635,5.0,11.0,5.0,25.0,11.0,0.0,08:02 AM,07:01 PM
25,2019-12-13,11.123,3.4977987421383645,6.0,11.0,2.0,26.0,14.0,0.0,08:03 AM,07:02 PM
25,2019-12-14,10.882,3.4220125786163518,6.0,11.0,2.0,27.0,13.0,0.0,08:03 AM,07:02 PM
25,2019-12-15,10.73,3.3742138364779874,2.0,11.0,2.0,0.0,22.0,0.0,08:04 AM,07:02 PM
25,2019-12-16,10.921,3.4342767295597483,5.0,11.0,4.0,25.0,13.0,0.0,08:04 AM,07:03 PM
25,2019-12-17,10.794,3.3943396226415095,5.0,11.0,10.0,24.0,13.0,0.0,08:05 AM,07:03 PM
25,2019-12-18,11.195,3.5204402515723268,4.0,11.0,28.0,20.0,11.0,0.0,08:05 AM,07:04 PM
25,2019-12-19,10.828,3.40503144654088,5.0,11.0,4.0,26.0,11.0,0.0,08:06 AM,07:04 PM
25,2019-12-20,6.213,1.9537735849056603,4.0,8.5,40.0,21.0,12.0,0.1,08:06 AM,07:05 PM
25,2019-12-21,6.546,2.0584905660377357,5.0,11.0,24.0,21.0,12.0,0.5,08:07 AM,07:05 PM
25,2019-12-22,8.414,2.6459119496855346,3.0,7.0,57.0,16.0,10.0,0.7,08:07 AM,07:06 PM
25,2019-12-23,9.391,2.9531446540880504,5.0,10.1,31.0,23.0,9.0,0.3,08:08 AM,07:06 PM
25,2019-12-24,10.972,3.450314465408805,5.0,11.0,17.0,27.0,12.0,0.2,08:08 AM,07:07 PM
25,2019-12-25,10.608,3.3358490566037737,5.0,11.0,4.0,27.0,13.0,0.0,08:09 AM,07:07 PM
25,2019-12-26,10.53,3.3113207547169807,6.0,11.0,2.0,27.0,13.0,0.0,08:09 AM,07:08 PM
25,2019-12-27,10.323,3.2462264150943394,5.0,11.0,14.0,26.0,14.0,0.1,08:10 AM,07:08 PM
25,2019-12-28,8.434,2.652201257861635,5.0,11.0,6.0,26.0,13.0,0.0,08:10 AM,07:09 PM
25,2019-12-29,6.26,1.9685534591194966,5.0,11.0,20.0,23.0,13.0,0.0,08:10 AM,07:10 PM
25,2019-12-30,10.138,3.1880503144654084,5.0,11.0,7.0,23.0,13.0,0.0,08:11 AM,07:10 PM
25,2019-12-31,10.227,3.2160377358490564,6.0,11.0,4.0,27.0,13.0,0.0,08:11 AM,07:11 PM
25,2020-01-01,10.564,3.322012578616352,5.0,11.0,6.0,23.0,13.0,0.0,08:11 AM,07:11 PM
25,2020-01-02,5.377,1.6908805031446539,5.0,11.0,26.0,19.0,12.0,0.2,08:12 AM,07:12 PM
25,2020-01-03,8.802,2.7679245283018865,4.0,7.0,60.0,21.0,12.0,0.1,08:12 AM,07:13 PM
25,2020-01-04,10.083,3.170754716981132,3.0,11.0,19.0,16.0,11.0,0.0,08:12 AM,07:13 PM
25,2020-01-05,10.578,3.3264150943396222,5.0,11.0,1.0,24.0,8.0,0.0,08:13 AM,07:14 PM
25,2020-01-06,10.391,3.2676100628930818,5.0,11.0,6.0,23.0,14.0,0.0,08:13 AM,07:15 PM
25,2020-01-07,10.015,3.14937106918239,4.0,7.0,48.0,19.0,11.0,0.0,08:13 AM,07:15 PM
25,2020-01-08,10.375,3.2625786163522013,5.0,11.0,3.0,25.0,8.0,0.0,08:13 AM,07:16 PM
25,2020-01-09,10.49,3.29874213836478,6.0,11.0,3.0,27.0,13.0,0.0,08:14 AM,07:16 PM
25,2020-01-10,10.699,3.364465408805031,6.0,11.0,1.0,28.0,15.0,0.0,08:14 AM,07:17 PM
25,2020-01-11,10.622,3.340251572327044,6.0,11.0,3.0,28.0,15.0,0.0,08:14 AM,07:18 PM
25,2020-01-12,10.192,3.2050314465408802,5.0,11.0,5.0,27.0,12.0,0.0,08:14 AM,07:18 PM
25,2020-01-13,10.57,3.3238993710691824,5.0,11.1,6.0,25.0,13.0,0.0,08:14 AM,07:19 PM
25,2020-01-14,10.76,3.383647798742138,5.0,11.1,9.0,26.0,13.0,0.0,08:14 AM,07:20 PM
25,2020-01-15,10.644,3.3471698113207546,5.0,11.1,9.0,26.0,13.0,0.0,08:14 AM,07:20 PM
25,2020-01-16,10.246,3.222012578616352,4.0,8.6,44.0,23.0,12.0,0.3,08:14 AM,07:21 PM
25,2020-01-17,10.157,3.194025157232704,5.0,11.1,23.0,23.0,11.0,0.0,08:14 AM,07:22 PM
25,2020-01-18,6.631,2.0852201257861633,5.0,11.1,55.0,23.0,13.0,4.5,08:14 AM,07:22 PM
